filename,artist,bpm,key,camelot,energy,genres,format,path
SERGIK - Funkshway - Digi Analog.wav,Unknown Artist,117.5,A minor,8A,7,funk,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funkshway - Digi Analog.wav
SERGIK - Cant Kill My Vibe.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Kill My Vibe.wav
SERGIK - What They Say.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say.wav
SERGIK - Opinions.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Opinions.wav
SERGIK - Swonky.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Swonky.wav
SERGIK - Alright.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Alright.wav
SERGIK - Birth of a planet.wav,Unknown Artist,117.5,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Birth of a planet.wav
SERGIK - Whats the Reason (Bass VIP 2).wav,Unknown Artist,92.3,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason (Bass VIP 2).wav
SERGIK - Rooftop Sunsets.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rooftop Sunsets.wav
SERGIK - After After (All Around Flip) V2.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - After After (All Around Flip) V2.wav
SERGIK - Rabbit hole.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rabbit hole.wav
SERGIK - HUSTLE.wav,Unknown Artist,86.1,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - HUSTLE.wav
SERGIK - Everyday Gratitude.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everyday Gratitude.wav
SERGIK ft Cy Heck - Give Back.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft Cy Heck - Give Back.wav
SERGIK - Fall Back.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Fall Back.wav
SERGIK - What They Say_.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say_.wav
SERGIK - Divine Molecules.wav,Unknown Artist,123.0,A major,11B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Divine Molecules.wav
SERGIK - Creekside.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Creekside.wav
SERGIK - Jahdelicah.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jahdelicah.wav
SERGIK - Bombaclat.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bombaclat.wav
SERGIK x ANDINO - How You Do It_.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ANDINO - How You Do It_.wav
SERGIK x Janis and The Planets - Searching.wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis and The Planets - Searching.wav
SERGIK - Techno Vato.wav,Unknown Artist,136.0,A major,11B,5,techno,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Techno Vato.wav
SERGIK - They Know.wav,Unknown Artist,123.0,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Know.wav
SERGIK - Way Back.wav,Unknown Artist,123.0,C major,8B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Way Back.wav
SERGIK x Nood - Im Grown.wav,Unknown Artist,143.6,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Nood - Im Grown.wav
SERGIK - For The Love.wav,Unknown Artist,89.1,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - For The Love.wav
SERGIK x BeJanis - Hydrate v2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Hydrate v2.wav
SERGIK - Peer Pressure.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Peer Pressure.wav
Sergik - I Could.wav,Unknown Artist,129.2,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - I Could.wav
SERGIK x L9V - DarkPark.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - DarkPark.wav
SERGIK - All The Vibes.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All The Vibes.wav
SERGIK x Melfice - Buggn.wav,Unknown Artist,123.0,A major,11B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Melfice - Buggn.wav
SERGIK - Mr. DJ.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Mr. DJ.wav
SERGIK x Stoy - Intelligent Filteroid.wav,Unknown Artist,92.3,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stoy - Intelligent Filteroid.wav
SERGIK  - Make it Bounce.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce.wav
SERGIK x NOOD - Ahhh V2.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - Ahhh V2.wav
SERGIK - We Got It.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - We Got It.wav
SERGIK - Gypsy - Trap.wav,Unknown Artist,152.0,D minor,7A,7,hiphop,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - Trap.wav
SERGIK - Give Me Peace.wav,Unknown Artist,112.3,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Give Me Peace.wav
SERGIK - The Assignment 2.wav,Unknown Artist,123.0,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment 2.wav
SERGIK - The Assignment.wav,Unknown Artist,123.0,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment.wav
SERGIK - Feeling Lit 1.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Feeling Lit 1.wav
SERGIK - Dont Stop.wav,Unknown Artist,129.2,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Stop.wav
SERGIK - Check This Out.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Check This Out.wav
SERGIK x Cut Rugs - Foolin.wav,Unknown Artist,136.0,A# minor,3A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cut Rugs - Foolin.wav
SERGIK - Drunk n UFO'n.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk n UFO'n.wav
SERGIK x CHKLZ - DTF.wav,Unknown Artist,129.2,D minor,7A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - DTF.wav
SERGIK - I Feel Good.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Feel Good.wav
SERGIK x Steve - Yardman.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Steve - Yardman.wav
SERGIK - One Time.wav,Unknown Artist,92.3,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - One Time.wav
SERGIK - Last Night_.wav,Unknown Artist,129.2,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Last Night_.wav
SERGIK - Vibracion.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Vibracion.wav
SERGIK x Skeezy- Brain Alter.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Skeezy- Brain Alter.wav
SERGIK - Free v2.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free v2.wav
SERGIK - Floatin.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Floatin.wav
SERGIK - Like That.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like That.wav
SERGIK x L9V - City Circus.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - City Circus.wav
SERGIK - On the Go.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - On the Go.wav
SERGIK x FM - Dog n Me.wav,Unknown Artist,86.1,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x FM - Dog n Me.wav
SERGIK - Melt.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Melt.wav
SERGIK - Why Not.wav,Unknown Artist,89.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Why Not.wav
SERGIK - Voyager.wav,Unknown Artist,83.4,E major,12B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Voyager.wav
SERGIK - The Bomb Tech 130 bpm.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Bomb Tech 130 bpm.wav
SERGIK - Life.wav,Unknown Artist,123.0,C# minor,12A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Life.wav
SERGIK x Isaiah - Wont Stop 2.wav,Unknown Artist,92.3,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah - Wont Stop 2.wav
SERGIK - Can't You See.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can't You See.wav
SERGIK - Elevator.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Elevator.wav
SERGIK - Bye Spring (hip Hop).wav,Unknown Artist,123.0,D minor,7A,6,hiphop,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bye Spring (hip Hop).wav
SERGIK - Bender.wav,Unknown Artist,86.1,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender.wav
SERGIK - Dont Mind Me.wav,Unknown Artist,117.5,D minor,7A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Mind Me.wav
SERGIK - Melt 2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Melt 2.wav
SERGIK x Sean Watson Ft. Janis - A Good Day v2.wav,Unknown Artist,92.3,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson Ft. Janis - A Good Day v2.wav
SERGIK -Crowd Control (Amerika SRGFLiP) 1.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK -Crowd Control (Amerika SRGFLiP) 1.wav
SERGIK - Rules Dont Apply.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rules Dont Apply.wav
SERGIK ft. Residuo - Gottalotta.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft. Residuo - Gottalotta.wav
SERGIK - Rather Dance.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rather Dance.wav
SERGIK x Silent Jay - Numba One.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Numba One.wav
Sergik x Slick Floyd x Connectjon - Shake.wav,Unknown Artist,86.1,F# minor,11A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick Floyd x Connectjon - Shake.wav
SERGIK x BeJanis - Hydrate.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Hydrate.wav
SERGIK x Mateo Haze - Who's Boss 2_.wav,Unknown Artist,117.5,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Mateo Haze - Who's Boss 2_.wav
SERGIK - I Got.wav,Unknown Artist,123.0,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Got.wav
SERGIK - Want What I Want.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Want What I Want.wav
SERGIK - Free v3.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free v3.wav
SERGIK x Silent Jay - Late Morning.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Late Morning.wav
SERGIK - Gone Floating.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gone Floating.wav
SERGIK - Wiggly.wav,Unknown Artist,123.0,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wiggly.wav
SERGIK - Going Gone.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Gone.wav
SERGIK - Everyday (Dub Reggae SRGFLiP).wav,Unknown Artist,147.7,A major,11B,6,reggae,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everyday (Dub Reggae SRGFLiP).wav
SERGIK X Karlido x Joc - Love in Ibiza.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X Karlido x Joc - Love in Ibiza.wav
SERGIK - Drifter.wav,Unknown Artist,143.6,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drifter.wav
SERGIK x Frank Terry - Cozy Cats.wav,Unknown Artist,86.1,G major,9B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Frank Terry - Cozy Cats.wav
SERGIK - Morpheus.wav,Unknown Artist,123.0,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Morpheus.wav
SERGIK - Can You Dance.wav,Unknown Artist,123.0,A minor,8A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can You Dance.wav
SERGIK - Daze.wav,Unknown Artist,78.3,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Daze.wav
SERGIK x Slick Floyd - Just Groove.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - Just Groove.wav
SERGIK - No Fvcks Left.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - No Fvcks Left.wav
SERGIK - Last Night.wav,Unknown Artist,123.0,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Last Night.wav
SERGIK - Deeper.wav,Unknown Artist,78.3,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Deeper.wav
SERGIK - Groove Junkie.wav,Unknown Artist,86.1,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Groove Junkie.wav
Sergik ft. RubyRainbow - T!me.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik ft. RubyRainbow - T!me.wav
Sergik - Warehouse District.1.wav,Unknown Artist,129.2,C# minor,12A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Warehouse District.1.wav
SERGIK x Stan The Guitarman - Interstate 1.wav,Unknown Artist,86.1,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stan The Guitarman - Interstate 1.wav
SERGIK x Hausofdevotion - Love Again.wav,Unknown Artist,117.5,B minor,10A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Hausofdevotion - Love Again.wav
SERGIK - Melt 1.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Melt 1.wav
Sergik - Do You.wav,Unknown Artist,86.1,E major,12B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Do You.wav
SERGIK - Tippn Screw.wav,Unknown Artist,89.1,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Tippn Screw.wav
SERGIK - One Time v2.wav,Unknown Artist,92.3,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - One Time v2.wav
SERGIK x Breauxxx x Janis - The Bag  (SERGIK DiscoTecha VIP 2).wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx x Janis - The Bag  (SERGIK DiscoTecha VIP 2).wav
SERGIK - The Bomb.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Bomb.wav
SERGIK x Janis & the Planets - Levitating.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & the Planets - Levitating.wav
SERGIK x Lugh Haurie - Zoned.wav,Unknown Artist,129.2,G major,9B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Lugh Haurie - Zoned.wav
SERGIK x Sean Hart x Sean Watson x Janis - Snap Back1.wav,Unknown Artist,143.6,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart x Sean Watson x Janis - Snap Back1.wav
SERGIK x BeJanis - Feel The Rhythm.wav,Unknown Artist,129.2,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Feel The Rhythm.wav
SERGIK - Farewell.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Farewell.wav
SERGIK x Bones - Momentum.wav,Unknown Artist,86.1,F major,7B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bones - Momentum.wav
SERGIK x Tibbs - Prosper.wav,Unknown Artist,117.5,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Tibbs - Prosper.wav
